"city","ID","Created Date","Updated Date","Owner","states","Specialization","Language"
"Churachandpur, Manipur","2ce7d30a-a34c-4841-9a50-e8474fcb9c59",2023-07-20T10:40:20Z,2023-07-20T10:40:20Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Kakching, Manipur","2d37dadf-3763-4544-bcfd-64d9a46a47a2",2023-07-20T10:40:20Z,2023-07-20T10:40:20Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Chhatarpur, Madhya Pradesh","2dbddc2f-92f9-4d5b-8064-8643338e9117",2023-07-20T10:40:19Z,2023-07-20T10:40:19Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Yadadri Bhuvanagiri, Telangana","2e82da8f-0040-4383-a102-9ec129a2da65",2023-07-20T10:40:22Z,2023-07-20T10:40:22Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Rajgarh, Madhya Pradesh","2eb1c5d0-91a4-4d70-ab9e-e421a15dfa2f",2023-07-20T10:40:20Z,2023-07-20T10:40:20Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Sindhudurg, Maharashtra","2fb3c7eb-d3fd-4b4d-9750-745627f34cc5",2023-07-20T10:40:20Z,2023-07-20T10:40:20Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Phek, Nagaland","2fb3ca04-4cd5-48dd-b30f-32410c73e539",2023-07-20T10:40:21Z,2023-07-20T10:40:21Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Erode, Tamil Nadu","3011ccb1-2b34-4b94-9b08-bf0176efd0cb",2023-07-20T10:40:22Z,2023-07-20T10:40:22Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Nagda, Madhya Pradesh","304f7bc7-6292-470d-900a-06a9d87aa7be",2023-07-20T10:40:20Z,2023-07-20T10:40:20Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Khunti, Jharkhand","30815b9f-21c0-40f0-9e13-786135a363c1",2023-07-20T10:40:19Z,2023-07-20T10:40:19Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Shi Yomi, Arunachal Pradesh","30bea031-b43c-4171-95b9-d96eb576e392",2023-07-20T10:40:17Z,2023-07-20T10:40:17Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Vijayanagara, Karnataka","3188feb2-6105-4b06-8af8-d1c9679fcbe5",2023-07-20T10:40:19Z,2023-07-20T10:40:19Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Bhopal, Madhya Pradesh","31c63d01-98c2-4e43-a5dd-50da75466376",2023-07-20T10:40:19Z,2023-07-20T10:40:19Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Hanumangarh, Rajasthan","31ccca14-5081-453e-9334-064e1ad1fb95",2023-07-20T10:40:21Z,2023-07-20T10:40:21Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Garhwa, Jharkhand","323bec10-636a-45c2-953b-e803d9a86361",2023-07-20T10:40:19Z,2023-07-20T10:40:19Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Chamarajanagar, Karnataka","326477d7-6a89-4627-9b09-efe3d48f76c9",2023-07-20T10:40:19Z,2023-07-20T10:40:19Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Palwal, Haryana","335c783b-16b2-436a-8b21-f334fa6e65a2",2023-07-20T10:40:18Z,2023-07-20T10:40:18Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Surat, Gujarat","34306716-4423-4f2b-8eb6-c1465ce7fc3b",2023-07-20T10:40:18Z,2023-07-20T10:40:18Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Dibang Valley, Arunachal Pradesh","343315f9-2bca-46cd-a292-6840b71fcf74",2023-07-20T10:40:17Z,2023-07-20T10:40:17Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Anjaw, Arunachal Pradesh","355c3983-3ba5-415b-8069-67a03d1eb4ee",2023-07-20T10:40:17Z,2023-07-20T10:40:17Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"East Godavari, Andhra Pradesh","35f837f1-faf4-4a29-b88e-71fcd1beb100",2023-07-20T10:40:17Z,2023-07-20T10:40:17Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Kaushambi, Uttar Pradesh","366be45a-e207-4ff4-b62a-00d220d6f68a",2023-07-20T10:40:23Z,2023-07-20T10:40:23Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Shimoga, Karnataka","367f1d03-693f-4c26-ba4a-c4519cd23602",2023-07-20T10:40:19Z,2023-07-20T10:40:19Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Ajmer, Rajasthan","36d3af2d-8025-4c23-8103-8eb1eb30b245",2023-07-20T10:40:21Z,2023-08-11T09:33:32Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,"Gujrati"
"Rupnagar, Punjab","36d40261-2d8e-4c19-8788-a2a1135afd40",2023-07-20T10:40:21Z,2023-07-20T10:40:21Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Thrissur, Kerala","36de719e-e6ab-403c-b4cf-917c06db40f0",2023-07-20T10:40:19Z,2023-07-20T10:40:19Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Amreli, Gujarat","371f6fe2-92c9-4d5b-bc97-a375a49dbff3",2023-07-20T10:40:18Z,2023-08-11T09:36:17Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,"Rajasthani"
"Banswara, Rajasthan","378f5bab-d070-4105-b992-35d73411c2eb",2023-07-20T10:40:21Z,2023-07-20T10:40:21Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Kanyakumari, Tamil Nadu","37fe9ff5-2030-4da6-a3a9-91c317696689",2023-07-20T10:40:22Z,2023-07-20T10:40:22Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Dakshina Kannada, Karnataka","385985e5-62d3-40ed-ba04-db5142bfe666",2023-07-20T10:40:19Z,2023-07-20T10:40:19Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Koraput, Odisha","3872fd4b-57bd-45c2-8724-e3046a73c9b7",2023-07-20T10:40:21Z,2023-07-20T10:40:21Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Gariaband, Chhattisgarh","38d40672-9592-4eea-bfe4-f541360b7f1d",2023-07-20T10:40:18Z,2023-07-20T10:40:18Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Amritsar, Punjab","3964c7bd-2778-4e83-b7b0-4d27493d5a07",2023-07-20T10:40:21Z,2023-07-20T10:40:21Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Kamle, Arunachal Pradesh","3967207a-49b7-49b1-b3cb-227b3ca1ea88",2023-07-20T10:40:17Z,2023-07-20T10:40:17Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Daman, Dadra and Nagar Haveli and Daman and Diu(UT)","3980f464-e616-4659-8c42-149f12b4bd36",2023-07-20T10:40:18Z,2023-07-20T10:40:18Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Chhota Udaipur, Gujarat","39a23481-5530-4c43-8972-645bae42cbb0",2023-07-20T10:40:18Z,2023-07-20T10:40:18Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Hoshangabad, Madhya Pradesh","39a63463-6f87-44a9-993e-57bfbbdbbd22",2023-07-20T10:40:19Z,2023-07-20T10:40:19Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Kurnool, Andhra Pradesh","39c18ef6-b1cf-4640-8a59-52fc7a384bb5",2023-07-20T10:40:17Z,2023-07-20T10:40:17Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Balod, Chhattisgarh","39e4635b-588b-4529-929e-c713dff525b9",2023-07-20T10:40:18Z,2023-07-20T10:40:18Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Satara, Maharashtra","3a21da2c-57d0-426a-ac75-1db3530e3434",2023-07-20T10:40:20Z,2023-07-20T10:40:20Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Bundi, Rajasthan","3a3f9fa4-c154-4fe0-b049-f4e91bf2b76a",2023-07-20T10:40:21Z,2023-07-20T10:40:21Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Durg, Chhattisgarh","3a436616-ccee-4610-abb2-0b06f9e40572",2023-07-20T10:40:18Z,2023-07-20T10:40:18Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Kallakurichi, Tamil Nadu","3a7666b3-e331-4666-b545-d8f6c1b4936b",2023-07-20T10:40:22Z,2023-07-20T10:40:22Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Tikamgarh, Madhya Pradesh","3b2d6fc0-8a60-45c3-bf07-8cf9a2836e8f",2023-07-20T10:40:20Z,2023-07-20T10:40:20Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Bemetara, Chhattisgarh","3b4b6a20-d266-4809-8091-d19293e6b594",2023-07-20T10:40:18Z,2023-07-20T10:40:18Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Hooghly, West Bengal","3b70ac9d-7391-486d-bf87-06930d7df483",2023-07-20T10:40:23Z,2023-07-20T10:40:23Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Tonk, Rajasthan","3b81bdf6-1e2d-4d53-8a1b-60456b07119f",2023-07-20T10:40:22Z,2023-07-20T10:40:22Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Rajkot, Gujarat","3b975378-5977-4035-a927-00a359d60a94",2023-07-20T10:40:18Z,2023-07-20T10:40:18Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Bargarh, Odisha","3be3d498-4b20-4dd2-b80e-25149885b5e5",2023-07-20T10:40:21Z,2023-07-20T10:40:21Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Puri, Odisha","3c4d7c88-186a-4bff-9a05-5e3691c5face",2023-07-20T10:40:21Z,2023-07-20T10:40:21Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Balasore, Odisha","3c8e771f-0f9b-4936-9c34-6f201bbf394f",2023-07-20T10:40:21Z,2023-07-20T10:40:21Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Thane, Maharashtra","3d59c27a-f73c-4435-b34c-10c091807aca",2023-07-20T10:40:20Z,2023-07-20T10:40:20Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Charkhi Dadri, Haryana","3d64e364-1e44-4e3d-8d71-2a5be1899d1c",2023-07-20T10:40:18Z,2023-07-20T10:40:18Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Karnal, Haryana","3df8aa3f-778c-4e76-bd2f-2ee4f89305b5",2023-07-20T10:40:18Z,2023-07-20T10:40:18Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Jehanabad, Bihar","3e7968ab-509c-4920-9e7a-e7fd3b28f401",2023-07-20T10:40:17Z,2023-07-20T10:40:17Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Pithoragarh, Uttarakhand","3e7a0330-200c-4340-a2af-ccb04627df76",2023-07-20T10:40:23Z,2023-07-20T10:40:23Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Thanjavur, Tamil Nadu","3f08b4e5-27a2-494c-a797-51a79383e239",2023-07-20T10:40:22Z,2023-07-20T10:40:22Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Umaria, Madhya Pradesh","3f26495a-c86d-4bc4-b667-c488ebcbcd53",2023-07-20T10:40:20Z,2023-07-20T10:40:20Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Rohtas, Bihar","3f273fdd-226f-4d31-9ef1-40ee4edf7205",2023-07-20T10:40:17Z,2023-07-20T10:40:17Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Mohali, Punjab","3f37c753-b352-49cd-a26f-591d1978d178",2023-07-20T10:40:21Z,2023-07-20T10:40:21Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Dholpur, Rajasthan","3f8077c7-10c2-40d3-ab36-e30efa5e2200",2023-07-20T10:40:21Z,2023-07-20T10:40:21Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Kota, Rajasthan","3fe99c57-5511-4259-9d52-d07eafac39ad",2023-07-20T10:40:21Z,2023-07-20T10:40:21Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Nashik, Maharashtra","3fed1c28-f665-4a83-8b8b-42aa954daea0",2023-07-20T10:40:20Z,2023-07-20T10:40:20Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Hapur, Uttar Pradesh","405d3081-4ce4-42f6-812d-52cf72ad1f6e",2023-07-20T10:40:23Z,2023-07-20T10:40:23Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Sheohar, Bihar","411bf494-8a47-485b-a5b8-dadf15117678",2023-07-20T10:40:17Z,2023-07-20T10:40:17Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Lower Subansiri, Arunachal Pradesh","4123d1ea-38fd-4095-bdd9-384e1e3dc6bf",2023-07-20T10:40:17Z,2023-07-20T10:40:17Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Ludhiana, Punjab","417ed3c6-bca3-4ce8-a126-cd132ce55fb7",2023-07-20T10:40:21Z,2023-07-20T10:40:21Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Mainpuri, Uttar Pradesh","42189e93-fe5a-4344-a64e-d2f25e4b551d",2023-07-20T10:40:22Z,2023-07-20T10:40:22Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Nainital, Uttarakhand","42d5c100-f2f1-4ad0-afd6-4829f9f4726f",2023-07-20T10:40:23Z,2023-07-20T10:40:23Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Azamgarh, Uttar Pradesh","42e59a98-3e51-42f5-8eb1-bc9ec99b26aa",2023-07-20T10:40:22Z,2023-07-20T10:40:22Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Balaghat, Madhya Pradesh","43c28897-8285-451f-9fbc-bdf4c3cb8118",2023-07-20T10:40:19Z,2023-07-20T10:40:19Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Ramanagara, Karnataka","44438b34-5e1a-48f0-8bd4-2667a10db12f",2023-07-20T10:40:19Z,2023-07-20T10:40:19Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Jaunpur, Uttar Pradesh","448b0281-1c33-4372-bb8d-902eeada8d1e",2023-07-20T10:40:23Z,2023-07-20T10:40:23Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Jharsuguda, Odisha","44dd1a5a-5f01-45e9-be81-8354bb1759ad",2023-07-20T10:40:21Z,2023-07-20T10:40:21Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Sonipat, Haryana","457d8ee5-39dd-4bbe-a893-b1e62c43041e",2023-07-20T10:40:18Z,2023-07-20T10:40:18Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Silvassa, Dadra and Nagar Haveli and Daman and Diu(UT)","45c79201-9765-4b99-9da4-ecfc4ba6776b",2023-07-20T10:40:18Z,2023-07-20T10:40:18Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Rajouri, Jammu and Kashmir (UT)","45dbc183-b413-41ac-9bf7-fa27a1833d13",2023-07-20T10:40:18Z,2023-07-20T10:40:18Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Alipurduar, West Bengal","46071efd-6406-4c32-af2b-e1331000ceb3",2023-07-20T10:40:23Z,2023-08-11T09:34:07Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,"Sanskrit"
"Sundergarh, Odisha","46956ed0-1c2d-4b5f-bb20-f45a46e3c84a",2023-07-20T10:40:21Z,2023-07-20T10:40:21Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Nawada, Bihar","469c6b34-069a-4504-840e-e5a0fd7b8c0c",2023-07-20T10:40:17Z,2023-07-20T10:40:17Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Krishnagiri, Tamil Nadu","46b5b707-56fa-4ad8-9a7c-2e97177e3d4b",2023-07-20T10:40:22Z,2023-07-20T10:40:22Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Sahebganj, Jharkhand","46c706c5-6f48-4169-bb6c-4c5f7eb8817d",2023-07-20T10:40:19Z,2023-07-20T10:40:19Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"North Garo Hills, Meghalaya","46dc2868-87c4-4384-b86a-47787f3e3ba1",2023-07-20T10:40:20Z,2023-07-20T10:40:20Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Vellore, Tamil Nadu","47148211-bb56-4719-abd8-778479324c90",2023-07-20T10:40:22Z,2023-07-20T10:40:22Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Moradabad, Uttar Pradesh","472a0866-6acb-494d-95d6-c0dedf7a0185",2023-07-20T10:40:22Z,2023-07-20T10:40:22Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Shimla, Himachal Pradesh","48b5b005-0ef6-4d18-8fd5-21dc4bd338ac",2023-07-20T10:40:18Z,2023-07-20T10:40:18Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Beed, Maharashtra","499000ab-d12f-4de6-8a14-cd91f58f5903",2023-07-20T10:40:20Z,2023-07-20T10:40:20Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Baghpat, Uttar Pradesh","4a2242be-a305-404b-8d11-d03a0ed4c6fc",2023-07-20T10:40:22Z,2023-07-20T10:40:22Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Vizianagaram, Andhra Pradesh","4aa49cd9-8341-4800-b6af-3276022899c4",2023-07-20T10:40:17Z,2023-07-20T10:40:17Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Vijayapura, Karnataka","4ac91eeb-de0b-498e-afbc-ba0034de132d",2023-07-20T10:40:19Z,2023-07-20T10:40:19Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Malappuram, Kerala","4b1474a7-5e12-4a97-b6a2-7e2908c8847b",2023-07-20T10:40:19Z,2023-07-20T10:40:19Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Ambala, Haryana","4b29d910-8b79-4a31-9bdf-2a7489069fcd",2023-07-20T10:40:18Z,2023-08-11T09:35:33Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,"Assamese"
"West Garo Hills, Meghalaya","4b3a91ba-a55c-4452-8b79-0dc7862cafce",2023-07-20T10:40:20Z,2023-07-20T10:40:20Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Ita Nagar, Arunachal Pradesh","4b7d9967-9062-4e9a-ba49-7c75a1a61759",2023-07-20T10:40:17Z,2023-07-20T10:40:17Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Nayagarh, Odisha","4c60a105-2f9a-4f37-abab-d0fa1c4b79be",2023-07-20T10:40:21Z,2023-07-20T10:40:21Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Lahaul Spiti, Himachal Pradesh","4d0f0388-10fe-430a-a177-77693377f6a1",2023-07-20T10:40:18Z,2023-07-20T10:40:18Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Alappuzha, Kerala","4d758b52-81ee-42b1-a624-d8f760e44d63",2023-07-20T10:40:19Z,2023-08-11T09:33:52Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,"Urdu"
"Bageshwar, Uttarakhand","4ecc6017-c738-40c1-9829-4e0e97aa2ef9",2023-07-20T10:40:23Z,2023-07-20T10:40:23Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Panipat, Haryana","4f61fc69-df04-4e57-824d-21d415ee31eb",2023-07-20T10:40:18Z,2023-07-20T10:40:18Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Birbhum, West Bengal","4f77fc8f-4da5-4581-9e4e-2a5091c6523f",2023-07-20T10:40:23Z,2023-07-20T10:40:23Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Kamrup, Assam","4fcc6b51-976c-4475-ba5c-c13b5e46b7de",2023-07-20T10:40:18Z,2023-07-20T10:40:18Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Hassan, Karnataka","50ba6829-6058-4f01-ab1e-d25ff6d4c88e",2023-07-20T10:40:19Z,2023-07-20T10:40:19Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Nagapattinam, Tamil Nadu","51dec848-77dc-4750-867e-857a2a0f0999",2023-07-20T10:40:22Z,2023-07-20T10:40:22Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Ernakulam, Kerala","522a00b3-bcf5-41ff-995d-9d4bc1b7e1b1",2023-07-20T10:40:19Z,2023-07-20T10:40:19Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Saran, Bihar","5278d216-437f-461b-9dc7-4eeebf6e5e12",2023-07-20T10:40:17Z,2023-07-20T10:40:17Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Panaji, Goa","5298c481-40dc-45a2-8cd9-c206e9f3f3ae",2023-07-20T10:40:18Z,2023-07-20T10:40:18Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Sabarkantha, Gujarat","52dc405a-b480-40f9-9ac6-5100b31b9ed4",2023-07-20T10:40:18Z,2023-07-20T10:40:18Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Udhampur, Jammu and Kashmir (UT)","533b9435-70bb-40f3-8526-9b3e6c8fc510",2023-07-20T10:40:18Z,2023-07-20T10:40:18Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Jammu, Jammu and Kashmir (UT)","535df4e4-31bd-4e18-b878-87a9dfb8d538",2023-07-20T10:40:18Z,2023-07-20T10:40:18Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Dang, Gujarat","5459d90b-1176-4d15-bed5-1280496956b1",2023-07-20T10:40:18Z,2023-07-20T10:40:18Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Tarn Taran, Punjab","54b3ab72-cc9c-4a5e-844b-16769a5d82a6",2023-07-20T10:40:21Z,2023-07-20T10:40:21Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Dungarpur, Rajasthan","54f04068-018a-41fe-85c5-f443d1986e9e",2023-07-20T10:40:21Z,2023-07-20T10:40:21Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Chachaura, Madhya Pradesh","54f90862-d22c-4871-8021-ed3a7c88db86",2023-07-20T10:40:19Z,2023-07-20T10:40:19Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Mamit, Mizoram","554d26e6-7bf7-4379-8adf-aa80738674c7",2023-07-20T10:40:20Z,2023-07-20T10:40:20Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Hyderabad, Telangana","56144bda-454f-44fe-bd56-427715a63d2d",2023-07-20T10:40:22Z,2023-07-20T10:40:22Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Tuensang, Nagaland","5753a74a-0ff8-44c5-be83-c75e8cefda09",2023-07-20T10:40:21Z,2023-07-20T10:40:21Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Ahmednagar, Maharashtra","5766b35b-de9b-4e7e-9180-af3cc8e43bf2",2023-07-20T10:40:20Z,2023-08-11T09:33:19Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,"Kannada"
"Fatehpur, Uttar Pradesh","576a3d56-7253-429b-bf26-aa267249c2c0",2023-07-20T10:40:23Z,2023-07-20T10:40:23Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Wayanad, Kerala","579f1695-bd60-458e-882b-f09b29af901d",2023-07-20T10:40:19Z,2023-07-20T10:40:19Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Dausa, Rajasthan","57bb505e-57b0-442f-9616-e236afd8ff7d",2023-07-20T10:40:21Z,2023-07-20T10:40:21Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Pulwama, Jammu and Kashmir (UT)","57e91153-eefb-4a60-ab10-0649b2c23bc2",2023-07-20T10:40:18Z,2023-07-20T10:40:18Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"South Salmara-Mankachar, Assam","582805a8-df73-4ce3-9b53-d6671f8433e2",2023-07-20T10:40:18Z,2023-07-20T10:40:18Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"South Andaman, Andaman and Nicobar (UT)","583b09fa-cf35-4054-b08a-4a0a264f8ef0",2023-07-20T10:40:17Z,2023-07-20T10:40:17Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Rayagada, Odisha","58b3fee5-66e5-40f1-9861-0772fd7b2fa1",2023-07-20T10:40:21Z,2023-07-20T10:40:21Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Udalguri, Assam","59181103-5972-43e2-a7d4-4fc95b7674d0",2023-07-20T10:40:18Z,2023-07-20T10:40:18Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Harda, Madhya Pradesh","59b06d72-0adb-4b72-b54f-24d00274d2e0",2023-07-20T10:40:19Z,2023-07-20T10:40:19Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Perambalur, Tamil Nadu","59dbeef0-98f0-4bea-9891-996f63b2a822",2023-07-20T10:40:22Z,2023-07-20T10:40:22Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"West Tripura, Tripura","5a4ae3b9-5349-4d2f-964f-bf530b6b6b71",2023-07-20T10:40:22Z,2023-07-20T10:40:22Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
"Chhindwara, Madhya Pradesh","5b20b290-e3ae-460e-a526-4dd61f28f686",2023-07-20T10:40:19Z,2023-07-20T10:40:19Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52",,,
